/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 91, Reward 11.0
Episode 91, Reward 9.35
Episode 91, Reward 12.0
Episode 92, Reward 15.0
Episode 92, Reward 4.4
Episode 92, Reward 8.0
Episode 92, Reward 4.35
Episode 92, Reward 10.35
Episode 93, Reward 1.0499999999999998
Episode 93, Reward 114.7
Episode 93, Reward 7.05
Episode 93, Reward 6.0
Episode 93, Reward 121.35
Episode 94, Reward -34
Episode 94, Reward 0.35
Episode 94, Reward 6.7
Episode 94, Reward 20.0
Episode 94, Reward -56
Episode 95, Reward 9.0
Episode 95, Reward 12.7
Episode 95, Reward 20.7
Episode 95, Reward 119.0
Episode 95, Reward 19.05
Episode 96, Reward 115.1
Episode 96, Reward 128.7
Episode 96, Reward 18.0
Episode 96, Reward 119.0
Episode 96, Reward 13.75
Episode 97, Reward 124.7
Episode 97, Reward 12.0
Episode 97, Reward 115.35
Episode 97, Reward 123.1
Episode 97, Reward 124.0
Episode 98, Reward 12.0
Episode 98, Reward 46.099999999999994
Episode 98, Reward 21.35
Episode 98, Reward 19.75
Episode 98, Reward 50.699999999999996
Episode 99, Reward 112.0
Episode 99, Reward 13.05
Episode 99, Reward 6.0
Episode 99, Reward -24
Episode 99, Reward 7.05
Episode 100, Reward 24.0
Episode 100, Reward 19.4
Episode 100, Reward -1
Episode 100, Reward 18.35
Episode 100, Reward 1
Episode 101, Reward 6.0
Episode 101, Reward -40
Episode 101, Reward 18.0
Episode 101, Reward -32
Episode 101, Reward 119.35
Episode 102, Reward 98
Episode 102, Reward 8.1
Episode 102, Reward 100
Episode 102, Reward 228.4
Episode 102, Reward 121.0
Episode 103, Reward 6.7
Episode 103, Reward -10
Episode 103, Reward 119.0
Episode 103, Reward 13.7
Episode 103, Reward 0.7
Episode 104, Reward -13
Episode 104, Reward 121.35
Episode 104, Reward 15.7
Episode 104, Reward 6.0
Episode 104, Reward 15.35
Episode 105, Reward 20.1
Episode 105, Reward 12.0
Episode 105, Reward 12.35
Episode 105, Reward 19.35
Episode 105, Reward 12.35
Episode 106, Reward 18.7
Episode 106, Reward 6.7
Episode 106, Reward 121.35
Episode 106, Reward 112.35
Episode 106, Reward 121.7
Episode 107, Reward 6.7
Episode 107, Reward 8.0
Episode 107, Reward 8.0
Episode 107, Reward 15.0
Episode 107, Reward 9.5
Episode 108, Reward 12.7
Episode 108, Reward 18.7
Episode 108, Reward 147.35
Episode 108, Reward 136.35
Episode 108, Reward 18.35
Episode 109, Reward 1.4
Episode 109, Reward 9.0
Episode 109, Reward 0.35
Episode 109, Reward 0.0
Episode 109, Reward 0.0
Episode 110, Reward 15.0
Episode 110, Reward 25.4
Episode 110, Reward 112.0
Episode 110, Reward 119.0
Episode 110, Reward 21.0
Episode 111, Reward 130.0
Episode 111, Reward 112.0
Episode 111, Reward 114.05
Episode 111, Reward 124.7
Episode 111, Reward -31
Episode 112, Reward 16.35
Episode 112, Reward 117.0
Episode 112, Reward 21.35
Episode 112, Reward 1.0499999999999998
Episode 112, Reward 19.05
Episode 113, Reward 10.0
Episode 113, Reward 21.0
Episode 113, Reward 0.0
Episode 113, Reward 7.05
Episode 113, Reward 7.0
Episode 114, Reward 118.0
Episode 114, Reward -67
Episode 114, Reward 124.7
Episode 114, Reward 105.0
Episode 114, Reward 14.0
Episode 115, Reward 7.4
Episode 115, Reward 118.0
Episode 115, Reward 16.4
Episode 115, Reward 7.05
Episode 115, Reward 115.4
Episode 116, Reward 31.0
Episode 116, Reward 11.0
Episode 116, Reward 15.4
Episode 116, Reward 23.0
Episode 116, Reward 9.75
Episode 117, Reward 5.7
Episode 117, Reward -52
Episode 117, Reward 20.35
Episode 117, Reward 19.75
Episode 117, Reward 1.4
Episode 118, Reward -1
Episode 118, Reward 15.75
Episode 118, Reward 12.7
Episode 118, Reward 6.7
Episode 118, Reward 22.4
Episode 119, Reward 18.4
Episode 119, Reward 8.0
Episode 119, Reward 9.7
Episode 119, Reward 18.7
Episode 119, Reward 14.05
Episode 120, Reward 12.7
Episode 120, Reward 0.7
Episode 120, Reward 15.0
Episode 120, Reward 15.1
Episode 120, Reward 6.7
Episode 121, Reward 0.7
Episode 121, Reward 20.4
Episode 121, Reward 13.7
Episode 121, Reward 3.0
Episode 121, Reward 9.0
Episode 122, Reward 28.0
Episode 122, Reward 22.0
Episode 122, Reward 12.0
Episode 122, Reward 18.35
Episode 122, Reward 9.35
Episode 123, Reward 106.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 9.35
Episode 124, Reward 9.0
Episode 124, Reward 0.0
Episode 124, Reward 12
Episode 124, Reward 110.05
Episode 125, Reward 7.4
Episode 125, Reward 6.35
Episode 125, Reward 9.05
Episode 125, Reward 8.0
Episode 125, Reward 42.05
Episode 126, Reward 6.0
Episode 126, Reward 108.35
Episode 126, Reward 108.7
Episode 126, Reward 41.349999999999994
Episode 126, Reward 112.0
Episode 127, Reward 6.35
Episode 127, Reward 112.35
Episode 127, Reward -12
Episode 127, Reward 114.0
Episode 127, Reward 11.1
Episode 128, Reward 6.7
Episode 128, Reward 42.75
Episode 128, Reward 11.4
Episode 128, Reward 7.05
Episode 128, Reward 6.35
Episode 129, Reward 114.0
Episode 129, Reward 12.35
Episode 129, Reward 14.35
Episode 129, Reward 6.0
Episode 129, Reward 7.75
Episode 130, Reward 106.0
Episode 130, Reward 10.05
Episode 130, Reward 0.0
Episode 130, Reward 7.05
Episode 130, Reward 12.0
Episode 131, Reward 10.05
Episode 131, Reward 0.0
Episode 131, Reward 7.05
Episode 131, Reward 12.0
Episode 131, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 15.8
Episode 132, Reward 18.05
Episode 133, Reward 1.4
Episode 133, Reward 7.05
Episode 133, Reward 112.35
Episode 133, Reward 110.0
Episode 133, Reward -31
Episode 134, Reward 120.0
Episode 134, Reward 119.0
Episode 134, Reward 120.35
Episode 134, Reward 150.05
Episode 134, Reward 124.7
Episode 135, Reward 112.7
Episode 135, Reward 110.7
Episode 135, Reward -47
Episode 135, Reward 118.0
Episode 135, Reward -29
Episode 136, Reward 9.05
Episode 136, Reward 21.35
Episode 136, Reward 26.7
Episode 136, Reward -47
Episode 136, Reward -62
Episode 137, Reward 12.1
Episode 137, Reward 114.0
Episode 137, Reward -5
Episode 137, Reward -35
Episode 137, Reward 6.0
Episode 138, Reward 10
Episode 138, Reward 7.05
Episode 138, Reward 8.35
Episode 138, Reward 6.0
Episode 138, Reward 108.0
Episode 139, Reward -36
Episode 139, Reward 8.4
Episode 139, Reward 13.75
Episode 139, Reward 16.4
Episode 139, Reward -13
Episode 140, Reward 1
Episode 140, Reward 12.7
Episode 140, Reward 8.0
Episode 140, Reward 7.4
Episode 140, Reward 15.0
Episode 141, Reward 6.0
Episode 141, Reward 12.05
Episode 141, Reward 41.349999999999994
Episode 141, Reward 10.75
Episode 141, Reward 4.75
Episode 142, Reward 11.1
Episode 142, Reward 45.699999999999996
Episode 142, Reward 42.05
Episode 142, Reward 4.35
Episode 142, Reward 5.4
Episode 143, Reward -6
Episode 143, Reward -25
Episode 143, Reward 6.35
Episode 143, Reward 6.0
Episode 143, Reward 12.35
Episode 144, Reward 9.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 145, Reward 8.0
Episode 145, Reward 8.0
Episode 145, Reward 8.0
Episode 145, Reward 9.75
Episode 145, Reward 8.0
Episode 146, Reward -70
Episode 146, Reward 9.7
Episode 146, Reward 31.05
Episode 146, Reward 10.7
Episode 146, Reward -44
Episode 147, Reward 15.0
Episode 147, Reward 22.4
Episode 147, Reward 15.35
Episode 147, Reward 22.0
Episode 147, Reward 15.0
Episode 148, Reward 113.35
Episode 148, Reward 102.4
Episode 148, Reward -5
Episode 148, Reward 101.35
Episode 148, Reward 113.7
Episode 149, Reward 6.35
Episode 149, Reward 13.0
Episode 149, Reward 6.35
Episode 149, Reward 12.0
Episode 149, Reward 7.05
Episode 150, Reward 15.7
Episode 150, Reward 10.35
Episode 150, Reward 7.4
Episode 150, Reward 6.0
Episode 150, Reward 13.0
Episode 151, Reward 3.7
Episode 151, Reward 15.0
Episode 151, Reward 6.35
Episode 151, Reward 5.0
Episode 151, Reward 12.0
Episode 152, Reward 18.35
Episode 152, Reward 13.05
Episode 152, Reward 12.7
Episode 152, Reward 18.7
Episode 152, Reward 12.0
Episode 153, Reward 7.0
Episode 153, Reward 10.4
Episode 153, Reward 7.35
Episode 153, Reward 7.35
Episode 153, Reward 7.0
Episode 154, Reward 4.0
Episode 154, Reward 12.0
Episode 154, Reward 6.7
Episode 154, Reward 0.35
Episode 154, Reward 9.0
Episode 155, Reward 13.4
Episode 155, Reward 6.7
Episode 155, Reward 0.35
Episode 155, Reward 9.0
Episode 155, Reward 14.7
Episode 156, Reward 7.4
Episode 156, Reward 6.0
Episode 156, Reward 115.35
Episode 156, Reward 113.7
Episode 156, Reward -19
Episode 157, Reward 7.4
Episode 157, Reward 112.0
Episode 157, Reward 12.0
Episode 157, Reward -13
Episode 157, Reward 112.7
Episode 158, Reward 113.0
Episode 158, Reward 19.7
Episode 158, Reward -42
Episode 158, Reward 119.0
Episode 158, Reward 120.1
Episode 159, Reward 12.0
Episode 159, Reward 18.35
Episode 159, Reward 118.7
Episode 159, Reward 32.0
Episode 159, Reward 12.0
Episode 160, Reward 6.0
Episode 160, Reward 112.35
Episode 160, Reward 21.75
Episode 160, Reward 6.0
Episode 160, Reward 6.35
Episode 161, Reward 106.35
Episode 161, Reward 118.0
Episode 161, Reward 2.0
Episode 161, Reward 4.1
Episode 161, Reward 0.7
Episode 162, Reward 123.35
Episode 162, Reward 0.7
Episode 162, Reward 0.35
Episode 162, Reward 6.35
Episode 162, Reward 116.75
Episode 163, Reward 0.0
Episode 163, Reward 0.7
Episode 163, Reward 0.7
Episode 163, Reward 9.7
Episode 163, Reward 6.35
Episode 164, Reward 6.35
Episode 164, Reward 6.35
Episode 164, Reward 15.7
Episode 164, Reward 48.4
Episode 164, Reward 7.75
Episode 165, Reward 6.0
Episode 165, Reward 10.05
Episode 165, Reward 6.0
Episode 165, Reward 6.35
Episode 165, Reward 6.0
Episode 166, Reward 127.35
Episode 166, Reward 12.0
Episode 166, Reward 125.0
Episode 166, Reward 17.4
Episode 166, Reward 16.75
Episode 167, Reward 14.05
Episode 167, Reward 125.4
Episode 167, Reward 17.7
Episode 167, Reward 16.7
Episode 167, Reward 12.0
Episode 168, Reward 6.35
Episode 168, Reward 16.35
Episode 168, Reward 16.05
Episode 168, Reward 12.0
Episode 168, Reward 12.0
Episode 169, Reward 115.4
Episode 169, Reward 15.7
Episode 169, Reward 8.1
Episode 169, Reward 115.35
Episode 169, Reward 112.7
Episode 170, Reward 42.75
Episode 170, Reward 6.35
Episode 170, Reward 18.7
Episode 170, Reward 10.05
Episode 170, Reward 36.05
Episode 171, Reward 12.0
Episode 171, Reward 22.0
Episode 171, Reward 21.0
Episode 171, Reward 17.35
Episode 171, Reward 18.05
Episode 172, Reward 26.05
Episode 172, Reward 22.05
Episode 172, Reward 18.0
Episode 172, Reward 18.0
Episode 172, Reward 22.4
Episode 173, Reward 13.75
Episode 173, Reward 6.35
Episode 173, Reward 13.05
Episode 173, Reward 25.05
Episode 173, Reward 12.7
Episode 174, Reward -23
Episode 174, Reward 18.0
Episode 174, Reward 21.0
Episode 174, Reward 19.35
Episode 174, Reward 6.35
Episode 175, Reward 6.0
Episode 175, Reward 21.0
Episode 175, Reward 19.0
Episode 175, Reward 6.35
Episode 175, Reward 20.35
Episode 176, Reward 19.0
Episode 176, Reward 18.35
Episode 176, Reward 6.35
Episode 176, Reward 19.35
Episode 176, Reward 7.4
Episode 177, Reward 13.35
Episode 177, Reward 1.75
Episode 177, Reward 11.0
Episode 177, Reward 7.05
Episode 177, Reward 7.4
Episode 178, Reward 15.0
Episode 178, Reward 17.0
Episode 178, Reward 16.05
Episode 178, Reward 15.0
Episode 178, Reward 10.75
Episode 179, Reward 10.35
Episode 179, Reward 6.0
Episode 179, Reward 7.0
Episode 179, Reward 6.35
Episode 179, Reward 7.0
Episode 180, Reward 9.0
Episode 180, Reward 6.35
Episode 180, Reward 7.4
Episode 180, Reward 10.7
Episode 180, Reward 122.7
Episode 181, Reward 109.0
Episode 181, Reward 0.0
Episode 181, Reward -17
Episode 181, Reward 216.35
Episode 181, Reward -17
Episode 182, Reward 7.4
Episode 182, Reward 6.7
Episode 182, Reward 223.7
Episode 182, Reward 6.0
Episode 182, Reward 15
Episode 183, Reward 15.35
Episode 183, Reward 128.0
Episode 183, Reward -41
Episode 183, Reward 65.75
Episode 183, Reward 9.35
Episode 184, Reward 113.35
Episode 184, Reward 0.0
Episode 184, Reward 14.7
Episode 184, Reward 0.7
Episode 184, Reward 4.35
Episode 185, Reward 213.7
Episode 185, Reward 213.35
Episode 185, Reward 213.35
Episode 185, Reward 218.0
Episode 185, Reward 112.0
Episode 186, Reward 9.7
Episode 186, Reward 2.35
Episode 186, Reward 12.35
Episode 186, Reward 2.0
Episode 186, Reward -1
Episode 187, Reward 6.7
Episode 187, Reward 16.35
Episode 187, Reward 42.75
Episode 187, Reward 6.35
Episode 187, Reward 13.0
Episode 188, Reward 22.35
Episode 188, Reward 13.75
Episode 188, Reward -10
Episode 188, Reward 19.1
Episode 188, Reward 13.05
Episode 189, Reward 6.0
Episode 189, Reward -3
Episode 189, Reward 7.0
Episode 189, Reward 6.7
Episode 189, Reward 0.0
Episode 190, Reward 12.0
Episode 190, Reward 19.0
Episode 190, Reward 13.75
Episode 190, Reward 19.4
Episode 190, Reward 12.7
Episode 191, Reward 15.7
Episode 191, Reward 15.05
Episode 191, Reward 15.35
Episode 191, Reward 14.7
Episode 191, Reward 15.35
Episode 192, Reward 13.35
Episode 192, Reward 19.0
Episode 192, Reward 120.4
Episode 192, Reward 13.0
Episode 192, Reward 20.75
Episode 193, Reward 18.0
Episode 193, Reward 13.4
Episode 193, Reward 0.0
Episode 193, Reward 13.75
Episode 193, Reward -55
Episode 194, Reward 112.0
Episode 194, Reward 3.0
Episode 194, Reward 12.0
Episode 194, Reward 3.75
Episode 194, Reward 13.0
Episode 195, Reward 0.0
Episode 195, Reward 13.05
Episode 195, Reward 12.1
Episode 195, Reward 12.0
Episode 195, Reward 12.7
Episode 196, Reward 18.35
Episode 196, Reward 116.7
Episode 196, Reward 130.0
Episode 196, Reward 0
Episode 196, Reward 12.35
Episode 197, Reward 9.05
Episode 197, Reward 124.7
Episode 197, Reward 18.0
Episode 197, Reward 6.0
Episode 197, Reward 6.0
Episode 198, Reward 124.75
Episode 198, Reward 111.4
Episode 198, Reward 110.7
Episode 198, Reward 111.75
Episode 198, Reward 113.75
Episode 199, Reward 9.0
Episode 199, Reward 1.0499999999999998
Episode 199, Reward 2.0999999999999996
Episode 199, Reward 3.35
Episode 199, Reward 107.05
Episode 200, Reward 0.35
Episode 200, Reward 6.7
Episode 200, Reward 6.35
Episode 200, Reward 112.0
Episode 200, Reward 7.35
Episode 201, Reward 12.7
Episode 201, Reward 12.7
Episode 201, Reward 124.35
Episode 201, Reward 14.4
Episode 201, Reward 12.35
Episode 202, Reward 6.0
Episode 202, Reward 155.1
Episode 202, Reward 114.4
Episode 202, Reward 7.05
Episode 202, Reward 113.0
Episode 203, Reward 119.05
Episode 203, Reward 9.1
Episode 203, Reward 7.05
Episode 203, Reward 6.0
Episode 203, Reward 0.7
Episode 204, Reward 14.4
Episode 204, Reward 6.0
Episode 204, Reward 6.35
Episode 204, Reward 6.0
Episode 204, Reward 9.35
Episode 205, Reward 12.0
Episode 205, Reward 12.0
Episode 205, Reward 6.35
Episode 205, Reward 15.35
Episode 205, Reward 7.05
Episode 206, Reward 6.35
Episode 206, Reward -13
Episode 206, Reward 19.35
Episode 206, Reward 6.0
Episode 206, Reward 30.35
Episode 207, Reward 18.0
Episode 207, Reward 118.05
Episode 207, Reward 0.7
Episode 207, Reward 236.35
Episode 207, Reward 13.7
Episode 208, Reward 117.35
Episode 208, Reward 13.35
Episode 208, Reward 51.15
Episode 208, Reward 13.0
Episode 208, Reward 119.0
Episode 209, Reward 0.7
Episode 209, Reward 237.7
Episode 209, Reward 108.7
Episode 209, Reward 214.05
Episode 209, Reward 109.75
Episode 210, Reward 136.7
Episode 210, Reward 7.05
Episode 210, Reward 7.35
Episode 210, Reward 7.75
Episode 210, Reward 8.75
Episode 211, Reward 8.45
Episode 211, Reward 16.35
Episode 211, Reward 12.0
Episode 211, Reward 12.0
Episode 211, Reward 41.349999999999994
Episode 212, Reward 114.4
Episode 212, Reward 8.35
Episode 212, Reward 10.75
Episode 212, Reward -46
Episode 212, Reward 116.7
Episode 213, Reward 30.0
Episode 213, Reward 31.05
Episode 213, Reward 30.7
Episode 213, Reward 33.05
Episode 213, Reward 37.35
Episode 214, Reward 0.7
Episode 214, Reward 13.4
Episode 214, Reward 114.35
Episode 214, Reward 88
Episode 214, Reward -56
Episode 215, Reward 24.0
Episode 215, Reward 128.0
Episode 215, Reward 29
Episode 215, Reward 24.35
Episode 215, Reward 29
Episode 216, Reward 210.35
Episode 216, Reward 113.35
Episode 216, Reward 115.7
Episode 216, Reward 107.0
Episode 216, Reward 109.0
Episode 217, Reward 7.7
Episode 217, Reward -3
Episode 217, Reward 8.05
Episode 217, Reward 1.0
Episode 217, Reward 0.0
Episode 218, Reward -70
Episode 218, Reward 126.05
Episode 218, Reward 7.0
Episode 218, Reward 1.0499999999999998
Episode 218, Reward 18.35
Episode 219, Reward 96
Episode 219, Reward 114.35
Episode 219, Reward 13.75
Episode 219, Reward 125.0
Episode 219, Reward 114.05
Episode 220, Reward 1.0
Episode 220, Reward 0.35
Episode 220, Reward 13.75
Episode 220, Reward 0.35
Episode 220, Reward 2.0
Episode 221, Reward 15.7
Episode 221, Reward 12.7
Episode 221, Reward 16.35
Episode 221, Reward 15.4
Episode 221, Reward 12.7
Episode 222, Reward 23.0
Episode 222, Reward 44.4
Episode 222, Reward 16.0
Episode 222, Reward 8.35
Episode 222, Reward 17.0
Episode 223, Reward 36.4
Episode 223, Reward 10.35
Episode 223, Reward 0.7
Episode 223, Reward 10.05
Episode 223, Reward 1.75
Episode 224, Reward -41
Episode 224, Reward 7.75
Episode 224, Reward 151.75
Episode 224, Reward 6.0
Episode 224, Reward 7.4
Episode 225, Reward 0.7
Episode 225, Reward 116.05
Episode 225, Reward 1.4
Episode 225, Reward 0.35
Episode 225, Reward -38
Episode 226, Reward 114.35
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 6.35
Episode 226, Reward 109.05
Episode 227, Reward 12.7
Episode 227, Reward 13.05
Episode 227, Reward 51.4
Episode 227, Reward 26.1
Episode 227, Reward 17.1
Episode 228, Reward 0.7
Episode 228, Reward -46
Episode 228, Reward 14.1
Episode 228, Reward 9.35
Episode 228, Reward -15
Episode 229, Reward -19
Episode 229, Reward 11.0
Episode 229, Reward 7.75
Episode 229, Reward 49.05
Episode 229, Reward 15.7
Episode 230, Reward 19.0
Episode 230, Reward 10.4
Episode 230, Reward -19
Episode 230, Reward 9.7
Episode 230, Reward 9.0
Episode 231, Reward 115.0
Episode 231, Reward 14.75
Episode 231, Reward 119.4
Episode 231, Reward 9.0
Episode 231, Reward 7.05
Episode 232, Reward -23
Episode 232, Reward 11.0
Episode 232, Reward 11.0
Episode 232, Reward -14
Episode 232, Reward 2.7
Episode 233, Reward 10.4
Episode 233, Reward 8.0
Episode 233, Reward 7.4
Episode 233, Reward 7.05
Episode 233, Reward 6.7
Episode 234, Reward 3.35
Episode 234, Reward 6.35
Episode 234, Reward 3.35
Episode 234, Reward 13.4
Episode 234, Reward 112.7
Episode 235, Reward 42.4
Episode 235, Reward 15.0
Episode 235, Reward 14.1
Episode 235, Reward 118.7
Episode 235, Reward 114.35
Episode 236, Reward 5.35
Episode 236, Reward 15.75
Episode 236, Reward 112.7
Episode 236, Reward 16.4
Episode 236, Reward 17.35
Episode 237, Reward 6.0
Episode 237, Reward 112.35
Episode 237, Reward 18.4
Episode 237, Reward 12.0
Episode 237, Reward 3
Episode 238, Reward 115.05
Episode 238, Reward 13.7
Episode 238, Reward 6.7
Episode 238, Reward 113.75
Episode 238, Reward 149.75
Episode 239, Reward 115.0
Episode 239, Reward 16.05
Episode 239, Reward 225.35
Episode 239, Reward 73
Episode 239, Reward -24
Episode 240, Reward 12.35
Episode 240, Reward -69
Episode 240, Reward 73
Episode 240, Reward -15
Episode 240, Reward 10.0
Episode 241, Reward -45
Episode 241, Reward 97
Episode 241, Reward 9
Episode 241, Reward 17.75
Episode 241, Reward 20.35
Episode 242, Reward 26.1
Episode 242, Reward 24.0
Episode 242, Reward 334.0
Episode 242, Reward 134.05
Episode 242, Reward 25.4
Episode 243, Reward 6.7
Episode 243, Reward 4.0
Episode 243, Reward 15.05
Episode 243, Reward 7.05
Episode 243, Reward 7.4
Episode 244, Reward 8.35
Episode 244, Reward 3.0
Episode 244, Reward 0.7
Episode 244, Reward 6.35
Episode 244, Reward 16.75
Episode 245, Reward 22.05
Episode 245, Reward 13.75
Episode 245, Reward 15.05
Episode 245, Reward 20.35
Episode 245, Reward 12.0
Episode 246, Reward 1.0499999999999998
Episode 246, Reward 4.05
Episode 246, Reward 3.0
Episode 246, Reward 3.0
Episode 246, Reward 3.0
Episode 247, Reward 6.0
Episode 247, Reward 19.4
Episode 247, Reward 12.0
Episode 247, Reward -18
Episode 247, Reward 112.0
Episode 248, Reward 12.0
Episode 248, Reward 113.7
Episode 248, Reward 12.0
Episode 248, Reward 36.4
Episode 248, Reward 13.75
Episode 249, Reward 122.0
Episode 249, Reward 7
Episode 249, Reward 112.0
Episode 249, Reward 7.4
Episode 249, Reward 6.0
Episode 250, Reward 9.7
Episode 250, Reward 106.0
Episode 250, Reward 6.0
Episode 250, Reward 6.35
Episode 250, Reward 18.35
Episode 251, Reward 112.7
Episode 251, Reward 0.0
Episode 251, Reward 1.4
Episode 251, Reward 15.0
Episode 251, Reward 5.0
Episode 252, Reward 6.0
Episode 252, Reward 6.35
Episode 252, Reward 16.75
Episode 252, Reward 11.35
Episode 252, Reward 6.0
Episode 253, Reward 12.0
Episode 253, Reward 21.7
Episode 253, Reward 5.0
Episode 253, Reward 1.0499999999999998
Episode 253, Reward 6.0
Episode 254, Reward 24.0
Episode 254, Reward 10.7
Episode 254, Reward 6.35
Episode 254, Reward 6.35
Episode 254, Reward 7.4
Episode 255, Reward 17.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 256, Reward 6.0
Episode 256, Reward 6.0
Episode 256, Reward 6.0
Episode 256, Reward 107.0
Episode 256, Reward 107.0
Episode 257, Reward 6.7
Episode 257, Reward 1.0499999999999998
Episode 257, Reward 106.0
Episode 257, Reward 0.35
Episode 257, Reward 12.35
Episode 258, Reward 6.35
Episode 258, Reward 112.7
Episode 258, Reward 13.4
Episode 258, Reward 12.0
Episode 258, Reward 11.7
Episode 259, Reward 112.0
Episode 259, Reward 6.0
Episode 259, Reward 13.05
Episode 259, Reward 5.0
Episode 259, Reward 25.7
Episode 260, Reward 4.35
Episode 260, Reward 7.05
Episode 260, Reward 11.0
Episode 260, Reward 14.4
Episode 260, Reward -6
Episode 261, Reward 18.35
Episode 261, Reward 11.35
Episode 261, Reward 31.35
Episode 261, Reward -6
Episode 261, Reward 22.7
Episode 262, Reward 11.7
Episode 262, Reward 13.0
Episode 262, Reward 6.35
Episode 262, Reward 6.0
Episode 262, Reward 6.0
Episode 263, Reward 15.35
Episode 263, Reward 6.35
Episode 263, Reward 6.35
Episode 263, Reward 6.7
Episode 263, Reward 12.7
Episode 264, Reward -36
Episode 264, Reward 106.7
Episode 264, Reward 6.35
Episode 264, Reward 8.1
Episode 264, Reward 113.0
Episode 265, Reward 14.75
Episode 265, Reward 6.35
Episode 265, Reward 8.1
Episode 265, Reward 113.75
Episode 265, Reward 19.75
Episode 266, Reward 6.35
Episode 266, Reward 7.75
Episode 266, Reward 106.0
Episode 266, Reward 7.4
Episode 266, Reward 0.0
Episode 267, Reward 6.7
Episode 267, Reward 7.75
Episode 267, Reward 7.4
Episode 267, Reward 1.4
Episode 267, Reward 7.75
Episode 268, Reward 55.349999999999994
Episode 268, Reward 13.75
Episode 268, Reward 12.0
Episode 268, Reward 119.0
Episode 268, Reward 114.35
Episode 269, Reward 30.0
Episode 269, Reward 4.0
Episode 269, Reward -78
Episode 269, Reward 109.0
Episode 269, Reward 18.0
Episode 270, Reward 11.7
Episode 270, Reward 2
Episode 270, Reward 46.349999999999994
Episode 270, Reward 23.0
Episode 270, Reward 11.0
Episode 271, Reward -38
Episode 271, Reward 107.75
Episode 271, Reward 17.0
Episode 271, Reward 107.05
Episode 271, Reward 7.05
Episode 272, Reward 14.0
Episode 272, Reward 27.4
Episode 272, Reward 14.0
Episode 272, Reward 14.7
Episode 272, Reward -21
Episode 273, Reward 13.7
Episode 273, Reward 0.35
Episode 273, Reward 12.0
Episode 273, Reward -50
Episode 273, Reward 6.35
Episode 274, Reward 29.0
Episode 274, Reward 28.0
Episode 274, Reward 29.0
Episode 274, Reward 29.0
Episode 274, Reward 25.75
Episode 275, Reward 12.0
Episode 275, Reward -53
Episode 275, Reward 6.7
Episode 275, Reward 13.75
Episode 275, Reward 13.35
Episode 276, Reward -47
Episode 276, Reward 6.35
Episode 276, Reward 12.7
Episode 276, Reward 13.7
Episode 276, Reward 13.0
Episode 277, Reward 14.0
Episode 277, Reward 12.0
Episode 277, Reward 16.05
Episode 277, Reward 13.7
Episode 277, Reward 23.7
Episode 278, Reward 0.0
Episode 278, Reward 3.35
Episode 278, Reward 8.4
Episode 278, Reward 6.0
Episode 278, Reward 7.4
Episode 279, Reward 20.4
Episode 279, Reward 114.05
Episode 279, Reward 117.1
Episode 279, Reward 119.05
Episode 279, Reward 6.35
Episode 280, Reward 113.0
Episode 280, Reward 9.0
Episode 280, Reward 153.35
Episode 280, Reward 6.7
Episode 280, Reward 15.35
Episode 281, Reward 27.35
Episode 281, Reward 24.7
Episode 281, Reward 24.7
Episode 281, Reward 32.35
Episode 281, Reward 24.0
Episode 282, Reward 12.0
Episode 282, Reward 0.35
Episode 282, Reward 27.4
Episode 282, Reward -44
Episode 282, Reward 13.0
Episode 283, Reward 0.0
Episode 283, Reward 102.35
Episode 283, Reward 0.0
Episode 283, Reward 105.35
Episode 283, Reward 105.7
Episode 284, Reward 9.0
Episode 284, Reward 9.0
Episode 284, Reward 13.35
Episode 284, Reward 16.35
Episode 284, Reward 9.0
Episode 285, Reward 51.05
Episode 285, Reward 25.0
Episode 285, Reward 12
Episode 285, Reward 15.0
Episode 285, Reward 25.7
Episode 286, Reward 116.05
Episode 286, Reward 96
Episode 286, Reward 6.7
Episode 286, Reward 117.0
Episode 286, Reward 124.7
Episode 287, Reward 265.7
Episode 287, Reward 6.0
Episode 287, Reward 119.0
Episode 287, Reward 113.35
Episode 287, Reward 7.4
Episode 288, Reward 7.05
Episode 288, Reward 17.7
Episode 288, Reward 18.4
Episode 288, Reward 7.4
Episode 288, Reward 9.4
Episode 289, Reward 19.7
Episode 289, Reward 17.0
Episode 289, Reward 10.05
Episode 289, Reward 115.7
Episode 289, Reward 113.35
Episode 290, Reward 33.0
Episode 290, Reward 27.05
Episode 290, Reward 30.05
